,cycle,state,modeldate_mf,candidate_name,candidate,party,pct_estimate,pct_trend_adjusted,percent_total_actual
52453,2012,Wisconsin,2012-11-06,Mitt Romney,"Romney, Mitt",republican,46.140313,46.190109,45.93834671361976
29743,2016,Alabama,2016-11-08,Donald Trump,"Trump, Donald J.",republican,56.33739,56.59494,62.08309236440906
29744,2016,Alaska,2016-11-08,Donald Trump,"Trump, Donald J.",republican,45.180659999999996,45.27321,51.281512077537286
29745,2016,Arizona,2016-11-08,Donald Trump,"Trump, Donald J.",republican,45.628009999999996,45.63128,48.67161647232105
29746,2016,Arkansas,2016-11-08,Donald Trump,"Trump, Donald J.",republican,53.01347,53.79328,60.57410216382829
29747,2016,California,2016-11-08,Donald Trump,"Trump, Donald J.",republican,32.8349,32.9615,31.617106538439433
29748,2016,Colorado,2016-11-08,Donald Trump,"Trump, Donald J.",republican,40.76717,40.76035,43.25139737143104
29749,2016,Connecticut,2016-11-08,Donald Trump,"Trump, Donald J.",republican,36.54399,37.122890000000005,40.92691437881478
29750,2016,Delaware,2016-11-08,Donald Trump,"Trump, Donald J.",republican,36.12701,36.374,41.92282433931928
29751,2016,District of Columbia,2016-11-08,Donald Trump,"Trump, Donald J.",republican,6.497689,6.548489,4.070383108054067
29752,2016,Florida,2016-11-08,Donald Trump,"Trump, Donald J.",republican,45.47896,45.51947,49.021941416590735
29753,2016,Georgia,2016-11-08,Donald Trump,"Trump, Donald J.",republican,48.316,48.37956,50.771326054771
29754,2016,Hawaii,2016-11-08,Donald Trump,"Trump, Donald J.",republican,27.94424,28.236340000000002,29.439707172625575
29755,2016,Idaho,2016-11-08,Donald Trump,"Trump, Donald J.",republican,46.02107,46.18095,59.26143236919689
29756,2016,Illinois,2016-11-08,Donald Trump,"Trump, Donald J.",republican,36.58762,36.88443,38.761753073825275
29757,2016,Indiana,2016-11-08,Donald Trump,"Trump, Donald J.",republican,50.26141,50.31756,56.94003344841128
29758,2016,Iowa,2016-11-08,Donald Trump,"Trump, Donald J.",republican,45.12743,45.007259999999995,51.16206134467737
29759,2016,Kansas,2016-11-08,Donald Trump,"Trump, Donald J.",republican,50.45113,50.570840000000004,56.65458180583958
29760,2016,Kentucky,2016-11-08,Donald Trump,"Trump, Donald J.",republican,54.866969999999995,54.824569999999994,62.519638551900094
29761,2016,Louisiana,2016-11-08,Donald Trump,"Trump, Donald J.",republican,50.27185,50.62847,58.0886846535688
29764,2016,Maine,2016-11-08,Donald Trump,"Trump, Donald J.",republican,39.341029999999996,39.304190000000006,43.476678084498865
29765,2016,Maryland,2016-11-08,Donald Trump,"Trump, Donald J.",republican,27.364440000000002,27.86373,33.90930472854767
29766,2016,Maryland,2016-11-08,Donald Trump,"Trump, Donald J.",republican,27.364440000000002,27.86373,0.009311703337041238
29767,2016,Massachusetts,2016-11-08,Donald Trump,"Trump, Donald J.",republican,28.043359999999996,28.1931,32.28620279085515
29768,2016,Michigan,2016-11-08,Donald Trump,"Trump, Donald J.",republican,42.5041,42.54227,47.49756421999615
29769,2016,Minnesota,2016-11-08,Donald Trump,"Trump, Donald J.",republican,38.056340000000006,38.80846,44.92519310427733
29770,2016,Mississippi,2016-11-08,Donald Trump,"Trump, Donald J.",republican,49.24459,49.88152,57.94103808883564
29771,2016,Missouri,2016-11-08,Donald Trump,"Trump, Donald J.",republican,50.33763,50.145759999999996,56.77234783816165
29772,2016,Montana,2016-11-08,Donald Trump,"Trump, Donald J.",republican,50.71006,51.18581,56.466191868577184
29777,2016,Nebraska,2016-11-08,Donald Trump,"Trump, Donald J.",republican,51.39848,51.95408,58.74735112712576
29778,2016,Nevada,2016-11-08,Donald Trump,"Trump, Donald J.",republican,44.21117,44.34903,45.50069531760242
29779,2016,New Hampshire,2016-11-08,Donald Trump,"Trump, Donald J.",republican,42.30153,42.19355,46.458666981953414
29780,2016,New Jersey,2016-11-08,Donald Trump,"Trump, Donald J.",republican,37.7098,38.28452,41.35038665002945
29781,2016,New Mexico,2016-11-08,Donald Trump,"Trump, Donald J.",republican,38.8953,38.84332,40.04251433324272
29782,2016,New York,2016-11-08,Donald Trump,"Trump, Donald J.",republican,34.79104,34.80988,32.390602305742924
29784,2016,North Carolina,2016-11-08,Donald Trump,"Trump, Donald J.",republican,45.34254,45.36983,49.828094696180415
29785,2016,North Dakota,2016-11-08,Donald Trump,"Trump, Donald J.",republican,55.41327,56.061569999999996,62.9556278313393
29786,2016,Ohio,2016-11-08,Donald Trump,"Trump, Donald J.",republican,45.605109999999996,45.65381,51.68765067578619
29787,2016,Oklahoma,2016-11-08,Donald Trump,"Trump, Donald J.",republican,57.24548000000001,57.61221,65.32286481962736
29788,2016,Oregon,2016-11-08,Donald Trump,"Trump, Donald J.",republican,37.47201,37.848620000000004,39.094035184496754
29789,2016,Pennsylvania,2016-11-08,Donald Trump,"Trump, Donald J.",republican,43.45462,43.39059,48.57788580374602
29790,2016,Rhode Island,2016-11-08,Donald Trump,"Trump, Donald J.",republican,36.13606,36.883070000000004,38.898057499396735
29791,2016,South Carolina,2016-11-08,Donald Trump,"Trump, Donald J.",republican,47.020140000000005,47.47085,54.93933268569543
29792,2016,South Dakota,2016-11-08,Donald Trump,"Trump, Donald J.",republican,51.40102,51.648540000000004,61.5307503789588
29793,2016,Tennessee,2016-11-08,Donald Trump,"Trump, Donald J.",republican,48.18097,48.81453,60.722033694214616
29794,2016,Texas,2016-11-08,Donald Trump,"Trump, Donald J.",republican,48.32655,48.41615,52.234685579335384
29795,2016,Utah,2016-11-08,Donald Trump,"Trump, Donald J.",republican,37.42776,37.532759999999996,45.54081658810042
29796,2016,Vermont,2016-11-08,Donald Trump,"Trump, Donald J.",republican,25.78414,26.17315,29.759382401308095
29797,2016,Virginia,2016-11-08,Donald Trump,"Trump, Donald J.",republican,41.85499,41.93411,44.427647013924044
29798,2016,Washington,2016-11-08,Donald Trump,"Trump, Donald J.",republican,35.090070000000004,35.26102,36.83268018663746
29799,2016,West Virginia,2016-11-08,Donald Trump,"Trump, Donald J.",republican,55.852030000000006,56.7511,68.63057481161935
29800,2016,Wisconsin,2016-11-08,Donald Trump,"Trump, Donald J.",republican,41.64948,41.59575,47.21818456731012
29801,2016,Wyoming,2016-11-08,Donald Trump,"Trump, Donald J.",republican,59.956990000000005,60.58263,67.3984110546084
29802,2016,Alabama,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,35.14891,35.31665,34.35794575797364
29803,2016,Alaska,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,39.10066,39.104409999999994,36.550871290111985
29804,2016,Arizona,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,42.92815,42.836940000000006,45.12602184469321
29805,2016,Arkansas,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,33.52097,33.52216,33.65312412936093
29806,2016,California,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,54.91905,54.90748000000001,61.72639960455788
29807,2016,Colorado,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,43.64732,43.611709999999995,48.1569803828474
29808,2016,Connecticut,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,51.05077,51.09362,54.56630109670987
29809,2016,Delaware,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,50.08618,50.406209999999994,53.353336805634186
29810,2016,District of Columbia,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,85.58946,85.58655,90.48388386787171
29811,2016,Florida,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,46.39832,46.38264,47.82331580580505
29812,2016,Georgia,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,44.38727,44.38599,45.63998335736082
29813,2016,Hawaii,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,51.887809999999995,52.09185,60.98079805512905
29814,2016,Idaho,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,29.687509999999996,29.68497,27.492013820979206
29815,2016,Illinois,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,50.97485,50.83528,55.8253666987933
29816,2016,Indiana,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,37.3296,37.2765,37.774839686752046
29817,2016,Iowa,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,40.87534,40.710770000000004,41.752513445496234
29818,2016,Kansas,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,36.81242,36.9159,36.05237073223449
29819,2016,Kentucky,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,33.53967,33.585570000000004,32.68218833364776
29820,2016,Louisiana,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,37.1587,37.2079,38.44956609851397
29823,2016,Maine,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,46.01504,45.908229999999996,46.345214097308954
29824,2016,Maryland,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,59.92575,60.067919999999994,60.32574423519277
29825,2016,Maryland,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,59.92575,60.067919999999994,0.002804296757873423
29826,2016,Massachusetts,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,55.71963,55.85173,59.05006509667129
29827,2016,Michigan,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,45.66772,45.635040000000004,47.27453095086684
29828,2016,Minnesota,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,46.96928,46.84633,46.44503396176695
29829,2016,Mississippi,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,41.43731,41.41267,40.11478827178409
29830,2016,Missouri,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,38.22606,38.22804,38.13523083523671
29831,2016,Montana,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,32.673390000000005,32.679109999999994,35.93521877515035
29836,2016,Nebraska,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,33.61203,33.83998,33.69875637713554
29837,2016,Nevada,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,44.89117,44.867309999999996,47.91782367811904
29838,2016,New Hampshire,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,44.56515,44.55227,46.82626266969056
29839,2016,New Jersey,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,51.68812,51.92938,55.4530844496942
29840,2016,New Mexico,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,43.84036,43.91236,48.255647178634106
29841,2016,New York,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,54.164730000000006,54.17264,56.13614259984896
29844,2016,North Carolina,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,46.44271,46.44571,46.172866168209474
29845,2016,North Dakota,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,29.20324,29.326909999999998,27.226739458706007
29846,2016,Ohio,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,42.63316,42.61795,43.55807627672002
29847,2016,Oklahoma,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,30.795340000000003,30.813670000000002,28.931680284543894
29848,2016,Oregon,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,45.89365,46.03824,50.07185200286208
29849,2016,Pennsylvania,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,46.50476,46.48753,47.85361616456285
29850,2016,Rhode Island,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,47.45552,47.798970000000004,54.40660657037471
29851,2016,South Carolina,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,41.16662,41.30104,40.67341978966509
29852,2016,South Dakota,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,32.46563,32.434329999999996,31.737428159948987
29853,2016,Tennessee,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,39.00087,39.09621,34.71633279865009
29854,2016,Texas,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,38.6247,38.58099,43.23525798101196
29855,2016,Utah,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,26.918459999999996,26.93137,27.46126859226901
29856,2016,Vermont,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,55.186659999999996,55.3406,55.72274212321393
29857,2016,Virginia,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,47.26719,47.2853,49.7513528334177
29858,2016,Washington,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,50.27108,50.27225,52.53868006182659
29859,2016,West Virginia,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,28.617829999999998,28.59433,26.476928017771517
29860,2016,Wisconsin,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,46.56556,46.59475,46.45384137224266
29861,2016,Wyoming,2016-11-08,Hillary Rodham Clinton,"Clinton, Hillary",democrat,22.07957,22.15953,21.628900876393033
